event_time,revenue_usd,uid,is_test
2023-02-10 23:43:40,19.99,15476121,0
2023-02-10 23:44:00,19.99,15476121,0
2023-02-10 23:44:13,4.99,15476121,0
2023-02-10 23:44:30,2.99,15476121,0
2023-02-11 00:01:59,19.99,14851115,0
2023-02-11 00:02:10,19.99,15316659,0
2023-02-11 00:02:29,19.99,15316659,0
2023-02-11 00:02:54,49.99,15316659,0
2023-02-11 00:19:47,4.99,15476333,0
2023-02-11 00:20:00,4.99,15476333,0
2023-02-11 00:20:13,19.99,15476333,0
2023-02-11 00:20:20,19.99,15476333,0
2023-02-11 00:30:47,4.99,15424319,0
2023-02-11 00:46:01,19.99,15476539,0
2023-02-11 00:46:10,19.99,15476539,0
2023-02-11 00:46:35,49.99,15476539,0
2023-02-11 00:46:50,49.99,15476539,0
2023-02-11 00:46:57,49.99,15476539,0
2023-02-11 00:47:14,2.99,15476539,0
2023-02-11 00:49:08,0.99,15476539,0
2023-02-11 00:49:18,0.99,15476539,0
2023-02-11 00:49:49,9.99,15476539,0
2023-02-11 00:49:56,19.99,15476539,0
2023-02-11 00:50:09,4.99,15476539,0
2023-02-11 00:50:19,2.99,15476539,0
2023-02-11 00:50:29,6.99,15476539,0
2023-02-11 00:51:51,6.99,15476539,0
2023-02-11 01:15:43,4.99,15476737,0
2023-02-11 01:15:53,4.99,15476737,0
2023-02-11 01:16:03,19.99,15476737,0
2023-02-11 01:16:13,19.99,15476737,0
2023-02-11 01:16:23,0.99,15476737,0
2023-02-11 01:23:01,6.99,15250595,0
2023-02-11 01:39:11,4.99,15476867,0
2023-02-11 01:40:22,2.99,15458361,0
2023-02-11 01:47:34,4.99,15463017,0
2023-02-11 01:57:20,6.99,15458361,0
2023-02-11 02:01:53,4.99,15477011,0
2023-02-11 02:02:18,19.99,15477011,0
2023-02-11 02:02:30,19.99,15477011,0
2023-02-11 02:02:49,2.99,15477011,0
2023-02-11 02:03:19,6.99,15458361,0
2023-02-11 02:03:41,2.99,15477011,0
2023-02-11 02:04:03,4.99,15477011,0
2023-02-11 02:08:14,4.99,15477049,0
2023-02-11 02:08:34,2.99,15477049,0
2023-02-11 02:10:30,0.99,14824103,0
2023-02-11 02:19:24,4.99,15476687,0
2023-02-11 02:25:12,19.99,15477145,0
2023-02-11 02:25:44,2.99,15477145,0
2023-02-11 02:29:43,0.99,15396493,0
2023-02-11 02:59:18,4.99,15388357,0
2023-02-11 03:09:51,4.99,15476659,0
2023-02-11 03:14:23,19.99,15477435,0
2023-02-11 03:14:42,6.99,15477435,0
2023-02-11 03:23:17,4.99,15477491,0
2023-02-11 03:27:18,4.99,15477491,0
2023-02-11 03:31:57,2.99,15461071,0
2023-02-11 03:34:52,4.99,15419281,0
2023-02-11 03:38:53,19.99,15477589,0
2023-02-11 03:39:02,19.99,15477589,0
2023-02-11 03:51:24,6.99,14990215,0
2023-02-11 03:53:08,19.99,15477675,0
2023-02-11 03:53:22,19.99,15477675,0
2023-02-11 03:55:40,2.99,15477691,0
2023-02-11 03:55:49,6.99,15477691,0
2023-02-11 04:08:54,6.99,15425353,0
2023-02-11 04:11:58,4.99,14965753,0
2023-02-11 04:12:22,6.99,15200517,0
2023-02-11 04:30:00,19.99,15477927,0
2023-02-11 04:30:14,19.99,15477927,0
2023-02-11 04:44:13,4.99,15477883,0
2023-02-11 04:44:30,4.99,15477989,0
2023-02-11 04:46:54,4.99,15478043,0
2023-02-11 05:11:28,2.99,15149869,0
2023-02-11 05:48:50,19.99,15478387,0
2023-02-11 05:51:51,2.99,15478507,0
2023-02-11 05:52:05,0.99,15478507,0
2023-02-11 05:58:30,6.99,15473391,0
2023-02-11 06:00:00,19.99,14864963,0
2023-02-11 06:01:30,4.99,15478585,0
2023-02-11 06:01:47,2.99,15478585,0
2023-02-11 06:03:09,2.99,15478585,0
2023-02-11 06:03:29,19.99,15478585,0
2023-02-11 06:04:37,2.99,14864963,0
2023-02-11 06:08:11,2.99,15476297,0
2023-02-11 06:11:16,2.99,14864963,0
2023-02-11 06:11:31,0.99,15460253,0
2023-02-11 06:15:52,49.99,15477883,0
2023-02-11 06:20:43,49.99,15406233,0
2023-02-11 06:22:50,6.99,14864963,0
2023-02-11 06:41:05,19.99,14851115,0
2023-02-11 06:51:22,2.99,15392009,0
2023-02-11 07:01:42,2.99,15392009,0
2023-02-11 07:08:21,19.99,14946399,0
2023-02-11 07:08:51,0.99,15096673,0
2023-02-11 07:10:01,2.99,15479157,0
2023-02-11 07:10:10,19.99,15479157,0
2023-02-11 07:10:23,9.99,15479157,0
2023-02-11 07:10:31,9.99,15479157,0
2023-02-11 07:21:43,2.99,14946399,0
2023-02-11 08:19:40,6.99,15245389,0
2023-02-11 08:33:32,4.99,15479985,0
2023-02-11 08:33:47,19.99,15479985,0
2023-02-11 08:33:55,19.99,15479985,0
2023-02-11 08:34:06,19.99,15479985,0
2023-02-11 08:34:21,4.99,15479985,0
2023-02-11 08:34:28,19.99,15479985,0
2023-02-11 08:34:39,4.99,15479985,0
2023-02-11 08:35:22,19.99,15479985,0
2023-02-11 08:35:50,4.99,15479985,0
2023-02-11 08:35:56,2.99,15479985,0
2023-02-11 08:39:28,0.99,15480015,0
2023-02-11 08:39:54,49.99,15479985,0
2023-02-11 08:40:49,2.99,15479985,0
2023-02-11 08:55:21,19.99,15480227,0
2023-02-11 08:55:32,19.99,15480227,0
2023-02-11 08:55:55,4.99,15480227,0
2023-02-11 08:56:14,19.99,15480227,0
2023-02-11 08:56:27,0.99,15480227,0
2023-02-11 08:56:46,19.99,15480227,0
2023-02-11 08:57:33,2.99,15480227,0
2023-02-11 08:59:09,49.99,14934621,0
2023-02-11 09:20:50,4.99,15454589,0
2023-02-11 09:36:13,2.99,15357583,0
2023-02-11 09:50:35,19.99,15471553,0
2023-02-11 09:51:32,6.99,15471553,0
2023-02-11 09:54:36,49.99,15471553,0
2023-02-11 09:54:44,49.99,15471553,0
2023-02-11 09:55:21,4.99,15471553,0
2023-02-11 09:55:42,6.99,15471553,0
2023-02-11 09:55:53,49.99,15471553,0
2023-02-11 09:55:57,19.99,15481005,0
2023-02-11 09:56:03,49.99,15471553,0
2023-02-11 09:57:44,19.99,15481005,0
2023-02-11 10:00:25,6.99,15069755,0
2023-02-11 10:12:39,19.99,15481201,0
2023-02-11 10:33:14,4.99,15428365,0
2023-02-11 10:33:16,4.99,15477103,0
2023-02-11 10:45:33,4.99,15380939,0
2023-02-11 10:54:55,2.99,15466243,0
2023-02-11 11:02:31,19.99,15466243,0
2023-02-11 11:02:35,9.99,15481895,0
2023-02-11 11:02:55,19.99,15481895,0
2023-02-11 11:04:33,4.99,15466243,0
2023-02-11 11:12:21,19.99,15432569,0
2023-02-11 11:13:07,19.99,15432569,0
2023-02-11 11:13:27,4.99,15432569,0
2023-02-11 11:14:13,4.99,15432569,0
2023-02-11 11:18:52,49.99,15482129,0
2023-02-11 11:19:08,49.99,15482129,0
2023-02-11 11:19:19,4.99,15482129,0
2023-02-11 11:19:37,4.99,15482129,0
2023-02-11 11:20:15,4.99,15482155,0
2023-02-11 11:20:26,4.99,15482155,0
2023-02-11 11:21:54,19.99,15482155,0
2023-02-11 11:22:08,19.99,15482155,0
2023-02-11 11:36:53,19.99,15482399,0
2023-02-11 11:37:14,19.99,15482399,0
2023-02-11 11:37:27,19.99,15482399,0
2023-02-11 11:37:36,19.99,15482399,0
2023-02-11 11:37:43,19.99,15482399,0
2023-02-11 11:37:55,4.99,15482399,0
2023-02-11 11:38:25,4.99,15482399,0
2023-02-11 11:38:37,4.99,15482399,0
2023-02-11 11:38:50,4.99,15482399,0
2023-02-11 11:40:03,4.99,15482399,0
2023-02-11 11:40:19,19.99,15482399,0
2023-02-11 11:40:30,0.99,15482399,0
2023-02-11 11:43:48,2.99,15436359,0
2023-02-11 11:47:17,49.99,15466243,0
2023-02-11 11:52:54,4.99,15482651,0
2023-02-11 12:02:29,19.99,15482791,0
2023-02-11 12:02:37,19.99,15482791,0
2023-02-11 12:02:51,49.99,15482791,0
2023-02-11 12:03:29,19.99,15482791,0
2023-02-11 12:03:39,0.99,15482791,0
2023-02-11 12:04:52,19.99,15482791,0
2023-02-11 12:05:13,19.99,15482791,0
2023-02-11 12:08:01,2.99,15089619,0
2023-02-11 12:13:17,19.99,15482947,0
2023-02-11 12:13:28,2.99,15482947,0
2023-02-11 12:15:49,19.99,15482993,0
2023-02-11 12:16:03,2.99,15482993,0
2023-02-11 12:17:42,2.99,14941169,0
2023-02-11 12:25:11,19.99,15402297,0
2023-02-11 13:01:48,4.99,15482651,0
2023-02-11 13:02:04,4.99,15482651,0
2023-02-11 13:02:14,4.99,15482651,0
2023-02-11 13:02:26,4.99,15482651,0
2023-02-11 13:02:39,19.99,15482651,0
2023-02-11 13:02:48,19.99,15482651,0
2023-02-11 13:03:23,2.99,15482651,0
2023-02-11 13:04:27,2.99,15482651,0
2023-02-11 13:09:20,19.99,15483795,0
2023-02-11 13:09:38,19.99,15483795,0
2023-02-11 13:09:49,0.99,15483795,0
2023-02-11 13:10:00,0.99,15434239,0
2023-02-11 13:10:09,19.99,15483795,0
2023-02-11 13:12:13,9.99,15482651,0
2023-02-11 13:12:40,4.99,15482651,0
2023-02-11 13:18:33,49.99,15482651,0
2023-02-11 13:19:36,4.99,15482651,0
2023-02-11 13:19:44,9.99,15482651,0
2023-02-11 13:19:52,2.99,15482651,0
2023-02-11 13:20:09,49.99,15482651,0
2023-02-11 13:35:01,4.99,15484187,0
2023-02-11 13:35:13,19.99,15484187,0
2023-02-11 13:45:47,19.99,15484345,0
2023-02-11 13:45:58,6.99,15484345,0
2023-02-11 13:46:09,2.99,15484345,0
2023-02-11 13:46:21,19.99,15484345,0
2023-02-11 13:46:33,19.99,15433641,0
2023-02-11 13:46:56,19.99,15484345,0
2023-02-11 13:49:10,4.99,15484345,0
2023-02-11 13:49:26,4.99,15484345,0
2023-02-11 13:49:47,19.99,15484345,0
2023-02-11 13:53:48,19.99,15484459,0
2023-02-11 13:55:22,19.99,15484459,0
2023-02-11 14:05:16,4.99,15484647,0
2023-02-11 14:05:35,19.99,15484647,0
2023-02-11 14:05:43,19.99,15484647,0
2023-02-11 14:05:52,0.99,15484647,0
2023-02-11 14:20:46,19.99,15432569,0
2023-02-11 15:06:19,19.99,15485537,0
2023-02-11 15:08:08,4.99,15408207,0
2023-02-11 15:13:53,4.99,15430211,0
2023-02-11 15:16:07,19.99,15485735,0
2023-02-11 15:16:22,19.99,15485735,0
2023-02-11 15:16:30,19.99,15485735,0
2023-02-11 15:18:00,19.99,15485735,0
2023-02-11 15:18:13,6.99,15485735,0
2023-02-11 15:18:33,4.99,15485735,0
2023-02-11 15:18:48,4.99,15485735,0
2023-02-11 15:18:59,2.99,15485735,0
2023-02-11 15:20:42,19.99,15485735,0
2023-02-11 15:21:10,9.99,15485735,0
2023-02-11 15:25:51,0.99,15348589,0
2023-02-11 15:34:07,0.99,15486019,0
2023-02-11 15:34:19,19.99,15486019,0
2023-02-11 15:34:34,49.99,15486019,0
2023-02-11 15:35:17,19.99,15486037,0
2023-02-11 15:35:49,2.99,15486037,0
2023-02-11 15:35:52,4.99,15434053,0
2023-02-11 15:36:13,19.99,15486037,0
2023-02-11 15:36:50,0.99,15486037,0
2023-02-11 15:36:59,19.99,15486059,0
2023-02-11 15:37:14,19.99,15486059,0
2023-02-11 15:37:28,19.99,15486059,0
2023-02-11 15:38:36,19.99,15486037,0
2023-02-11 15:39:07,4.99,15486037,0
2023-02-11 15:39:32,19.99,15486037,0
2023-02-11 15:39:49,2.99,15486037,0
2023-02-11 15:39:58,2.99,15486037,0
2023-02-11 15:43:35,19.99,15486037,0
2023-02-11 15:43:47,2.99,15486037,0
2023-02-11 15:47:21,6.99,15486189,0
2023-02-11 15:52:02,2.99,15456547,0
2023-02-11 16:02:37,19.99,15486447,0
2023-02-11 16:02:59,19.99,15486447,0
2023-02-11 16:16:59,4.99,15486663,0
2023-02-11 16:17:14,19.99,15486663,0
2023-02-11 16:17:22,19.99,15486663,0
2023-02-11 16:17:34,0.99,15486663,0
2023-02-11 16:23:33,4.99,15486771,0
2023-02-11 16:23:56,19.99,15486771,0
2023-02-11 16:24:03,19.99,15486771,0
2023-02-11 16:24:10,19.99,15486771,0
2023-02-11 16:24:38,4.99,15486771,0
2023-02-11 16:36:32,0.99,15433641,0
2023-02-11 17:17:26,2.99,15485837,0
2023-02-11 17:43:48,19.99,15486947,0
2023-02-11 17:43:58,19.99,15486947,0
2023-02-11 17:44:09,49.99,15486947,0
2023-02-11 17:44:21,19.99,15486947,0
2023-02-11 17:44:29,19.99,15486947,0
2023-02-11 17:44:37,19.99,15486947,0
2023-02-11 17:44:55,6.99,15486947,0
2023-02-11 17:47:12,0.99,15487971,0
2023-02-11 17:52:10,4.99,15478357,0
2023-02-11 17:57:12,6.99,15381593,0
2023-02-11 18:07:26,0.99,15487879,0
2023-02-11 18:09:14,4.99,15488363,0
2023-02-11 18:09:29,4.99,15488363,0
2023-02-11 18:09:46,4.99,15488363,0
2023-02-11 18:10:00,4.99,15488363,0
2023-02-11 18:10:17,0.99,15488363,0
2023-02-11 18:10:30,4.99,15488363,0
2023-02-11 18:10:42,19.99,15488363,0
2023-02-11 18:10:57,2.99,15488363,0
2023-02-11 18:11:12,19.99,15488363,0
2023-02-11 18:12:04,19.99,15488363,0
2023-02-11 18:15:30,9.99,15488363,0
2023-02-11 18:28:42,4.99,15488631,0
2023-02-11 18:29:59,6.99,15245719,0
2023-02-11 18:44:38,4.99,15488363,0
2023-02-11 18:44:50,19.99,15488363,0
2023-02-11 18:44:58,2.99,15488363,0
2023-02-11 18:45:06,19.99,15488363,0
2023-02-11 18:45:26,19.99,15488363,0
2023-02-11 18:45:34,19.99,15488363,0
2023-02-11 18:45:44,4.99,15488363,0
2023-02-11 18:45:54,4.99,15488363,0
2023-02-11 18:54:22,9.99,15462389,0
2023-02-11 19:01:57,4.99,15487911,0
2023-02-11 19:15:26,4.99,15486947,0
2023-02-11 19:21:13,6.99,15489341,0
2023-02-11 19:21:29,4.99,15489341,0
2023-02-11 20:05:47,2.99,15474435,0
2023-02-11 20:06:58,6.99,15479985,0
2023-02-11 20:07:15,19.99,15479985,0
2023-02-11 20:29:50,19.99,15490143,0
2023-02-11 20:29:59,49.99,15490143,0
2023-02-11 20:31:07,2.99,15490143,0
2023-02-11 20:31:22,4.99,15490143,0
2023-02-11 20:31:57,49.99,15490143,0
2023-02-11 20:40:23,2.99,15489621,0
2023-02-11 20:43:16,2.99,15489621,0
2023-02-11 20:46:09,2.99,15423081,0
2023-02-11 20:48:18,19.99,15347087,0
2023-02-11 21:04:09,6.99,14848813,0
2023-02-11 21:05:24,0.99,15490461,0
2023-02-11 21:06:33,19.99,15490461,0
2023-02-11 21:09:48,19.99,15490757,0
2023-02-11 21:10:06,2.99,15487929,0
2023-02-11 21:10:31,19.99,15490757,0
2023-02-11 21:12:28,2.99,15457285,0
2023-02-11 21:13:52,2.99,15490787,0
2023-02-11 21:15:12,4.99,15490821,0
2023-02-11 21:25:34,2.99,14848813,0
2023-02-11 21:30:02,19.99,15490999,0
2023-02-11 21:30:30,0.99,15490999,0
2023-02-11 21:32:40,2.99,15490821,0
2023-02-11 21:50:31,2.99,15377361,0
2023-02-11 21:52:01,2.99,15490999,0
2023-02-11 21:52:20,19.99,15490999,0
2023-02-11 21:56:48,2.99,15379725,0
2023-02-11 22:20:44,19.99,15383755,0
2023-02-11 22:22:14,19.99,15383755,0
2023-02-11 22:33:54,2.99,15456547,0
2023-02-11 22:34:14,9.99,14882623,0
2023-02-11 22:50:18,2.99,15392009,0
2023-02-11 22:58:38,9.99,15417439,0
2023-02-11 23:10:12,4.99,14939599,0
2023-02-11 23:12:28,19.99,15474435,0
2023-02-11 23:17:40,2.99,15424583,0
2023-02-11 23:22:53,2.99,15392009,0
2023-02-11 23:22:55,4.99,15474435,0
2023-02-11 23:23:22,4.99,15474435,0
2023-02-11 23:31:26,4.99,15492199,0
2023-02-11 23:31:37,19.99,15100733,0
2023-02-11 23:31:59,4.99,15100733,0
2023-02-11 23:42:02,19.99,15492279,0
2023-02-11 23:42:33,2.99,15492279,0
2023-02-11 23:42:46,19.99,15492279,0
2023-02-11 23:46:34,19.99,15492279,0
2023-02-11 23:46:41,19.99,15492279,0
2023-02-11 23:46:49,19.99,15492279,0
2023-02-11 23:47:46,49.99,15492279,0
2023-02-11 23:47:56,49.99,15492279,0
2023-02-11 23:48:04,49.99,15492279,0
2023-02-11 23:48:13,49.99,15492279,0
2023-02-11 23:49:02,19.99,15492279,0
2023-02-11 23:51:11,19.99,15492349,0
2023-02-11 23:51:20,19.99,15492349,0
2023-02-11 23:51:31,19.99,15492349,0
2023-02-11 23:58:47,6.99,15476297,0
2023-02-12 00:03:56,9.99,15492279,0
2023-02-12 00:04:07,19.99,15492441,0
2023-02-12 00:04:21,2.99,15492441,0
2023-02-12 00:04:26,19.99,15492279,0
2023-02-12 00:04:29,19.99,15492441,0
2023-02-12 00:04:36,2.99,15492279,0
2023-02-12 00:06:22,49.99,15492279,0
2023-02-12 00:07:22,6.99,15492279,0
2023-02-12 00:07:45,4.99,15492279,0
2023-02-12 00:08:01,6.99,15492279,0
2023-02-12 00:08:18,49.99,15492279,0
2023-02-12 00:10:29,6.99,15492279,0
2023-02-12 00:11:05,0.99,15492279,0
2023-02-12 00:12:04,19.99,15492279,0
2023-02-12 00:12:07,0.99,15492441,0
2023-02-12 00:13:00,19.99,15492279,0
2023-02-12 00:13:08,19.99,15492279,0
2023-02-12 00:13:23,9.99,15492279,0
2023-02-12 00:13:55,0.99,15492487,0
2023-02-12 00:13:59,2.99,15492279,0
2023-02-12 00:14:53,4.99,15471581,0
2023-02-12 00:17:34,0.99,15491917,0
2023-02-12 00:18:53,4.99,15492279,0
2023-02-12 00:19:25,2.99,15492279,0
2023-02-12 00:28:20,2.99,15417439,0
2023-02-12 00:45:22,19.99,15475227,0
2023-02-12 00:45:34,19.99,15475227,0
2023-02-12 00:47:42,19.99,15451413,0
2023-02-12 00:55:35,2.99,15100733,0
2023-02-12 01:09:03,19.99,15492837,0
2023-02-12 01:09:13,2.99,15492837,0
2023-02-12 01:09:27,19.99,15492837,0
2023-02-12 01:21:41,19.99,15492911,0
2023-02-12 01:21:49,19.99,15492911,0
2023-02-12 01:22:05,19.99,15492911,0
2023-02-12 01:22:21,4.99,15492911,0
2023-02-12 01:22:45,19.99,15492911,0
2023-02-12 01:22:53,6.99,15492911,0
2023-02-12 01:23:17,4.99,15492911,0
2023-02-12 01:44:27,4.99,15492279,0
2023-02-12 01:44:50,19.99,15492279,0
2023-02-12 02:12:57,2.99,15493185,0
2023-02-12 02:13:07,2.99,15493185,0
2023-02-12 02:13:21,19.99,15493185,0
2023-02-12 02:17:58,19.99,15493211,0
2023-02-12 02:18:20,4.99,15493211,0
2023-02-12 02:26:19,2.99,15397567,0
2023-02-12 02:31:36,0.99,15493255,0
2023-02-12 02:35:28,49.99,15493311,0
2023-02-12 02:35:38,19.99,15493311,0
2023-02-12 02:35:55,49.99,15493311,0
2023-02-12 02:36:03,4.99,15493311,0
2023-02-12 02:36:56,19.99,15493311,0
2023-02-12 02:41:11,19.99,15493341,0
2023-02-12 02:41:26,19.99,15493341,0
2023-02-12 02:41:45,19.99,15444475,0
2023-02-12 02:46:49,2.99,15428405,0
2023-02-12 02:57:10,2.99,15396827,0
2023-02-12 03:00:25,6.99,15428405,0
2023-02-12 03:10:30,9.99,15428405,0
2023-02-12 03:19:20,4.99,15476011,0
2023-02-12 03:51:10,0.99,15493685,0
2023-02-12 03:55:23,0.99,15493389,0
2023-02-12 03:56:42,19.99,15266385,0
2023-02-12 03:57:26,2.99,15266385,0
2023-02-12 03:58:00,9.99,15266385,0
2023-02-12 03:58:45,4.99,15406615,0
2023-02-12 04:03:32,6.99,15406615,0
2023-02-12 04:05:02,0.99,15493737,0
2023-02-12 04:07:50,0.99,15493847,0
2023-02-12 04:11:02,4.99,15493841,0
2023-02-12 04:26:47,6.99,15192181,0
2023-02-12 04:39:55,6.99,15347077,0
2023-02-12 04:50:21,6.99,15458361,0
2023-02-12 04:52:59,2.99,15458361,0
2023-02-12 04:53:19,2.99,15458361,0
2023-02-12 05:14:19,19.99,15494055,0
2023-02-12 05:32:01,6.99,14867241,0
2023-02-12 05:40:35,0.99,15494427,0
2023-02-12 05:46:43,19.99,15494505,0
2023-02-12 05:59:28,0.99,15478535,0
2023-02-12 06:19:59,4.99,15494685,0
2023-02-12 06:20:06,4.99,15494685,0
2023-02-12 06:20:19,19.99,15494685,0
2023-02-12 06:25:58,4.99,15381593,0
2023-02-12 06:33:29,2.99,15121031,0
2023-02-12 06:34:30,49.99,15487035,0
2023-02-12 06:49:04,2.99,15425629,0
2023-02-12 07:42:34,9.99,14851115,0
2023-02-12 08:08:12,19.99,15495701,0
2023-02-12 08:08:29,2.99,15495701,0
2023-02-12 08:20:53,19.99,15495831,0
2023-02-12 08:20:59,19.99,15495557,0
2023-02-12 08:21:02,9.99,15495831,0
2023-02-12 08:21:10,49.99,15495831,0
2023-02-12 08:21:16,6.99,15495557,0
2023-02-12 08:21:32,19.99,15495831,0
2023-02-12 08:21:38,2.99,15495557,0
2023-02-12 08:22:10,19.99,15495557,0
2023-02-12 08:22:25,19.99,15495557,0
2023-02-12 08:22:41,9.99,15495557,0
2023-02-12 08:23:26,4.99,15495831,0
2023-02-12 08:37:02,19.99,15210875,0
2023-02-12 08:37:20,4.99,15210875,0
2023-02-12 08:51:52,19.99,15496153,0
2023-02-12 09:14:14,4.99,15479985,0
2023-02-12 09:14:39,19.99,15479985,0
2023-02-12 09:14:57,19.99,15479985,0
2023-02-12 09:15:10,19.99,15479985,0
2023-02-12 09:15:22,19.99,15479985,0
2023-02-12 09:15:36,19.99,15479985,0
2023-02-12 09:21:15,0.99,15471553,0
2023-02-12 09:39:19,19.99,15496727,0
2023-02-12 09:39:36,19.99,15496727,0
2023-02-12 10:02:21,4.99,15497029,0
2023-02-12 10:02:42,19.99,15497029,0
2023-02-12 10:02:50,4.99,15497029,0
2023-02-12 10:05:43,6.99,15479985,0
2023-02-12 10:10:26,4.99,15479985,0
2023-02-12 10:12:29,2.99,15479985,0
2023-02-12 10:12:45,49.99,15479985,0
2023-02-12 10:25:25,2.99,15497325,0
2023-02-12 10:25:41,19.99,15497325,0
2023-02-12 10:25:52,19.99,15497325,0
2023-02-12 10:39:53,19.99,15497535,0
2023-02-12 10:40:02,4.99,15497535,0
2023-02-12 10:54:40,4.99,15437741,0
2023-02-12 11:23:02,0.99,15445405,0
2023-02-12 11:33:04,4.99,15498249,0
2023-02-12 11:33:14,49.99,15498249,0
2023-02-12 11:33:26,49.99,15498249,0
2023-02-12 11:33:44,4.99,15498249,0
2023-02-12 11:33:59,2.99,15498249,0
2023-02-12 11:45:50,2.99,15497935,0
2023-02-12 12:00:43,4.99,15498331,0
2023-02-12 12:39:17,0.99,15499201,0
2023-02-12 12:39:32,19.99,15499201,0
2023-02-12 12:44:44,19.99,15499279,0
2023-02-12 12:45:00,19.99,15499279,0
2023-02-12 12:45:09,49.99,15499279,0
2023-02-12 12:47:48,19.99,15499279,0
2023-02-12 12:47:57,19.99,15499279,0
2023-02-12 12:54:13,2.99,15499419,0
2023-02-12 12:54:38,6.99,15499419,0
2023-02-12 12:54:50,0.99,15436359,0
2023-02-12 12:55:08,0.99,15499419,0
2023-02-12 12:55:26,4.99,15499419,0
2023-02-12 12:59:52,4.99,15498013,0
2023-02-12 13:03:29,0.99,15275213,0
2023-02-12 13:14:12,4.99,15499729,0
2023-02-12 13:15:02,19.99,15499729,0
2023-02-12 13:15:11,49.99,15499729,0
2023-02-12 13:20:20,4.99,15499823,0
2023-02-12 13:20:31,19.99,15499823,0
2023-02-12 13:20:41,0.99,15499823,0
2023-02-12 13:20:54,19.99,15499823,0
2023-02-12 13:21:59,2.99,15499729,0
2023-02-12 13:22:07,2.99,15499729,0
2023-02-12 13:22:20,6.99,15499729,0
2023-02-12 13:22:31,4.99,15499729,0
2023-02-12 13:23:05,9.99,15499729,0
2023-02-12 13:23:35,9.99,15499729,0
2023-02-12 13:23:53,2.99,15499729,0
2023-02-12 13:49:03,19.99,15495213,0
2023-02-12 13:57:28,0.99,15203865,0
2023-02-12 14:00:03,2.99,15492861,0
2023-02-12 14:06:05,6.99,15500491,0
2023-02-12 14:06:20,2.99,15500491,0
2023-02-12 14:06:37,4.99,15500491,0
2023-02-12 14:06:52,4.99,15500491,0
2023-02-12 14:07:12,4.99,15500491,0
2023-02-12 14:08:38,2.99,15500491,0
2023-02-12 14:09:10,4.99,15500491,0
2023-02-12 14:09:21,19.99,15500491,0
2023-02-12 14:09:32,19.99,15500491,0
2023-02-12 14:09:55,49.99,15500491,0
2023-02-12 14:14:46,2.99,15500491,0
2023-02-12 14:31:13,2.99,15387003,0
2023-02-12 14:32:35,4.99,15500491,0
2023-02-12 14:34:06,0.99,15387003,0
2023-02-12 14:50:11,4.99,15440521,0
2023-02-12 14:50:13,4.99,15501153,0
2023-02-12 14:50:26,2.99,15501153,0
2023-02-12 14:50:36,19.99,15501153,0
2023-02-12 14:50:49,2.99,15501153,0
2023-02-12 15:00:11,4.99,15501153,0
2023-02-12 15:01:47,4.99,15501153,0
2023-02-12 15:08:41,0.99,15052929,0
2023-02-12 15:12:09,49.99,15500157,0
2023-02-12 15:12:35,0.99,15441959,0
2023-02-12 15:25:09,4.99,15490923,0
2023-02-12 15:27:10,4.99,15501691,0
2023-02-12 15:40:04,2.99,15356737,0
2023-02-12 15:49:57,19.99,15502061,0
2023-02-12 15:50:13,2.99,15502061,0
2023-02-12 16:00:09,4.99,15502215,0
2023-02-12 16:00:25,19.99,15502215,0
2023-02-12 16:00:36,19.99,15502215,0
2023-02-12 16:00:58,19.99,15502215,0
2023-02-12 16:01:07,0.99,15502215,0
2023-02-12 16:01:18,4.99,15502215,0
2023-02-12 16:01:28,4.99,15502215,0
2023-02-12 16:01:39,4.99,15502215,0
2023-02-12 16:03:00,49.99,15502215,0
2023-02-12 16:03:20,19.99,15502215,0
2023-02-12 16:03:32,19.99,15502215,0
2023-02-12 16:03:39,19.99,15502215,0
2023-02-12 16:03:46,19.99,15502215,0
2023-02-12 16:03:53,19.99,15502215,0
2023-02-12 16:09:16,4.99,15502365,0
2023-02-12 16:09:44,6.99,15502365,0
2023-02-12 16:09:57,2.99,15502365,0
2023-02-12 16:13:57,19.99,15492279,0
2023-02-12 16:28:38,19.99,15421413,0
2023-02-12 16:41:19,4.99,15473721,0
2023-02-12 16:43:17,2.99,14878177,0
2023-02-12 16:43:44,6.99,14878177,0
2023-02-12 16:50:08,2.99,15502973,0
2023-02-12 16:50:22,19.99,15502973,0
2023-02-12 16:50:30,2.99,15123017,0
2023-02-12 16:50:38,19.99,15502973,0
2023-02-12 16:50:49,19.99,15502973,0
2023-02-12 16:50:59,6.99,15502973,0
2023-02-12 16:51:10,0.99,15502973,0
2023-02-12 16:51:59,4.99,15502973,0
2023-02-12 16:52:08,19.99,15502973,0
2023-02-12 16:58:19,19.99,15502973,0
2023-02-12 16:58:31,49.99,15502973,0
2023-02-12 17:06:44,4.99,15503217,0
2023-02-12 17:06:55,4.99,15503217,0
2023-02-12 17:07:04,19.99,15503217,0
2023-02-12 17:07:18,19.99,15503217,0
2023-02-12 17:11:40,0.99,15503217,0
2023-02-12 17:18:00,9.99,15381593,0
2023-02-12 17:18:50,2.99,14837491,0
2023-02-12 17:19:10,6.99,15381593,0
2023-02-12 17:20:37,9.99,14837491,0
2023-02-12 17:27:49,6.99,15381593,0
2023-02-12 17:49:20,4.99,15503855,0
2023-02-12 17:49:41,19.99,15503855,0
